imagen, numeroROI, contadorObjetos, promedioRGB_R, promedioRGB_G, promedioRGB_B, desviacionRGB_R, desviacionRGB_G, desviacionRGB_B, promedioLAB_L, promedioLAB_A, promedioLAB_B, desviacionLAB_L, desviacionLAB_A, desviacionLAB_B, promedioHSV_H, promedioHSV_S, promedioHSV_V, desviacionHSV_H, desviacionHSV_S, desviacionHSV_V, sumaArea, perimetro, excentricidad, ejeMayor, ejeMenor, entropia, inercia, energia, x, y, w, h, clasificacion 
113.jpg,          4,          1,   227.2360,   231.3168,   223.2422,     1.4142,     1.4142,     1.4142,    91.1972,    -2.7916,     3.4470,     6.9432,     1.3437,     1.2392,     0.2498,     0.0361,     0.9071,     0.0630,     0.0126,     0.0758,        161,    53.2180,     0.9281,    23.9532,     8.9172,     0.0000,     0.0000,     0.0000,         71,          8,         24,          9, CALYX 
113.jpg,          1,          1,   196.4545,   201.9091,    74.7727,     3.4641,     3.4641,     3.4641,    78.7965,   -17.4148,    58.7451,     5.8188,     3.8343,    12.3025,     0.1728,     0.6406,     0.7934,     0.0061,     0.1841,     0.0616,         22,    17.3010,     0.9270,     9.0348,     3.3889,     0.0000,     0.0000,     0.0000,         81,        156,          8,          3, DEFECTOS 
113.jpg,          1,          2,   172.3750,   168.2500,   115.5000,     5.6569,     5.6569,     5.6569,    68.1385,    -6.6512,    27.7798,     3.8546,     1.4093,     7.6241,     0.1567,     0.3294,     0.6765,     0.0094,     0.0937,     0.0476,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        105,        175,          3,          3, DEFECTOS 
113.jpg,          1,          3,   167.8182,   164.2727,   111.3636,     4.7958,     4.7958,     4.7958,    66.5851,    -6.9185,    27.9533,     5.1243,     1.9541,     5.9281,     0.1589,     0.3429,     0.6620,     0.0176,     0.0823,     0.0536,         11,    11.3300,     0.8068,     5.4242,     3.2046,     0.0000,     0.0000,     0.0000,        132,        158,          4,          4, DEFECTOS 
113.jpg,          1,          4,   123.6429,   114.4286,    71.5000,     4.2426,     4.2426,     4.2426,    47.9990,    -3.0550,    25.0528,     6.6104,     2.3493,     3.1313,     0.1367,     0.4283,     0.4849,     0.0127,     0.0642,     0.0647,         14,    10.9580,     0.7685,     5.4493,     3.4865,     0.0000,     0.0000,     0.0000,        142,        167,          5,          4, DEFECTOS 
113.jpg,          1,          5,   115.6429,   105.4286,    58.7143,     4.2426,     4.2426,     4.2426,    44.5079,    -2.8463,    27.4717,     3.0755,     1.5806,     5.6872,     0.1356,     0.4961,     0.4535,     0.0089,     0.1025,     0.0294,         14,    10.9580,     0.7685,     5.4493,     3.4865,     0.0000,     0.0000,     0.0000,        145,        172,          5,          4, DEFECTOS 
113.jpg,          2,          1,   146.3182,   136.5000,    71.8182,     3.4641,     3.4641,     3.4641,    56.4363,    -5.2783,    35.4986,     4.6150,     1.8751,     8.3039,     0.1443,     0.5108,     0.5738,     0.0074,     0.1201,     0.0516,         22,    17.3260,     0.9013,     8.8560,     3.8362,     0.0000,     0.0000,     0.0000,         49,        123,          8,          5, DEFECTOS 
113.jpg,          2,          2,   167.0000,   167.5556,   121.6667,     5.2915,     5.2915,     5.2915,    67.6158,    -7.6462,    23.7134,     3.1845,     1.1360,     6.3780,     0.1709,     0.2763,     0.6588,     0.0092,     0.0738,     0.0336,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         79,        106,          3,          3, DEFECTOS 
113.jpg,          3,          1,   210.7778,   212.4444,   201.3333,     5.2915,     5.2915,     5.2915,    84.6280,    -2.5258,     5.2832,     5.7074,     0.5454,     1.0492,     0.1912,     0.0523,     0.8331,     0.0030,     0.0100,     0.0631,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         57,         53,          3,          3, DEFECTOS 
113.jpg,          3,          2,   153.0667,   135.4667,    57.6000,     4.1231,     4.1231,     4.1231,    56.6356,    -2.8692,    42.6716,     4.1199,     2.6339,     7.5435,     0.1357,     0.6251,     0.6003,     0.0087,     0.1245,     0.0412,         15,    11.3960,     0.8000,     5.7735,     3.4641,     0.0000,     0.0000,     0.0000,         65,        109,          5,          3, DEFECTOS 
113.jpg,          4,          1,    81.3750,    82.5000,    74.8750,     5.6569,     5.6569,     5.6569,    34.6897,    -2.0406,     4.3309,     5.6533,     0.4610,     0.9524,     0.1913,     0.0958,     0.3235,     0.0039,     0.0299,     0.0522,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        101,        118,          3,          3, DEFECTOS 
113.jpg,          4,          2,   105.9091,   107.8182,    68.4545,     3.4641,     3.4641,     3.4641,    44.4593,    -7.2741,    21.6139,     5.0300,     3.5411,     9.1089,     0.1694,     0.3639,     0.4244,     0.0147,     0.1453,     0.0502,         22,    18.4340,     0.9203,     9.2081,     3.6034,     0.0000,     0.0000,     0.0000,        108,         99,          4,          8, DEFECTOS 
114.jpg,          1,          1,   206.3372,   205.1686,   142.5436,     1.0000,     1.0000,     1.0000,    81.1514,    -8.8777,    31.1871,     9.9220,     4.1270,    13.0693,     0.1638,     0.3144,     0.8151,     0.0181,     0.1208,     0.1058,        344,    73.4470,     0.6886,    25.1330,    18.2243,     0.0000,     0.0000,     0.0000,         79,         14,         26,         19, CALYX 
114.jpg,          2,          1,   224.9155,   227.9014,   166.4085,     2.0000,     2.0000,     2.0000,    89.0188,   -10.4919,    29.7173,     4.0395,     3.3124,     9.0660,     0.1738,     0.2707,     0.8948,     0.0104,     0.0818,     0.0442,         71,    38.1250,     0.9673,    19.6570,     4.9835,     0.0000,     0.0000,     0.0000,         50,          7,         18,          5, CALYX 
114.jpg,          3,          1,   206.4667,   206.9333,   171.2519,     1.4142,     1.4142,     1.4142,    82.0480,    -6.0361,    17.9388,    12.8424,     2.5987,     7.2053,     0.1673,     0.1895,     0.8134,     0.0085,     0.1008,     0.1365,        135,    43.3850,     0.7886,    17.2187,    10.5887,     0.0000,     0.0000,     0.0000,         59,          4,         16,         11, CALYX 
114.jpg,          4,          1,   186.7225,   189.5120,   158.5550,     1.0000,     1.0000,     1.0000,    75.5749,    -6.2521,    15.5464,    14.6694,     2.8481,     7.3588,     0.1818,     0.1802,     0.7442,     0.0209,     0.1000,     0.1547,        209,    51.3410,     0.7379,    19.9806,    13.4859,     0.0000,     0.0000,     0.0000,         66,          7,         19,         13, CALYX 
114.jpg,          1,          1,   187.7911,   160.1911,    58.6711,     1.0000,     1.0000,     1.0000,    66.6868,    -0.6991,    53.3034,     5.6410,     4.2423,    11.3448,     0.1303,     0.6855,     0.7364,     0.0112,     0.1437,     0.0607,        225,    72.8190,     0.9326,    29.6702,    10.7078,     0.0000,     0.0000,     0.0000,         22,        148,         25,         17, DEFECTOS 
114.jpg,          1,          2,   192.8929,   177.4286,    74.8571,     2.2361,     2.2361,     2.2361,    71.8648,    -6.2191,    51.1984,     8.9685,     4.2357,    12.2776,     0.1454,     0.6281,     0.7564,     0.0118,     0.2113,     0.0910,         56,    28.1680,     0.7787,    11.1174,     6.9750,     0.0000,     0.0000,     0.0000,         32,        110,          7,         10, DEFECTOS 
114.jpg,          1,          3,   204.3750,   191.1250,    91.6250,     5.6569,     5.6569,     5.6569,    76.6807,    -7.7663,    50.6889,     3.8036,     1.1592,     9.7592,     0.1473,     0.5526,     0.8015,     0.0031,     0.1147,     0.0370,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,         33,        126,          3,          3, DEFECTOS 
114.jpg,          1,          4,   208.1379,   197.4138,    56.1379,     3.0000,     3.0000,     3.0000,    78.4391,   -11.1619,    64.4872,     4.4190,     3.4832,    12.6158,     0.1541,     0.7345,     0.8162,     0.0087,     0.1944,     0.0541,         29,    17.9710,     0.8561,     8.6528,     4.4712,     0.0000,     0.0000,     0.0000,         35,        130,          6,          7, DEFECTOS 
114.jpg,          1,          5,   193.3529,   166.7059,    78.1471,     2.8284,     2.8284,     2.8284,    69.1038,    -0.4171,    47.6106,     6.5588,     2.9937,    11.3343,     0.1276,     0.6000,     0.7582,     0.0074,     0.1587,     0.0620,         34,    24.1570,     0.9397,    11.9777,     4.0963,     0.0000,     0.0000,     0.0000,         60,        157,         10,          6, DEFECTOS 
114.jpg,          1,          6,   182.2000,   152.0154,    55.7385,     2.0000,     2.0000,     2.0000,    63.9532,     0.9390,    51.9458,     5.5846,     5.3133,     8.8599,     0.1276,     0.6939,     0.7145,     0.0135,     0.1241,     0.0768,         65,    44.4020,     0.9855,    23.4868,     3.9813,     0.0000,     0.0000,     0.0000,         60,        166,         21,          5, DEFECTOS 
114.jpg,          1,          7,   215.1786,   205.1071,   133.8929,     3.0000,     3.0000,     3.0000,    81.7871,    -6.5553,    36.7097,     5.5037,     2.6593,     9.2300,     0.1456,     0.3825,     0.8438,     0.0107,     0.1068,     0.0547,         28,    18.4260,     0.6565,     7.3442,     5.5398,     0.0000,     0.0000,     0.0000,         82,         96,          6,          6, DEFECTOS 
114.jpg,          1,          8,   199.6364,   179.8788,    73.6970,     2.8284,     2.8284,     2.8284,    73.1631,    -4.7848,    52.9800,     5.0465,     2.1565,    13.7567,     0.1399,     0.6321,     0.7829,     0.0067,     0.1930,     0.0528,         33,    19.4680,     0.6238,     7.8168,     6.1097,     0.0000,     0.0000,     0.0000,         96,        117,          7,          6, DEFECTOS 
114.jpg,          1,          9,   202.6667,   208.6667,   133.6667,     3.8730,     4.0000,     5.2915,    81.7366,   -13.4367,    36.5088,     2.2975,     2.7810,     6.5159,     0.1792,     0.3595,     0.8183,     0.0052,     0.0667,     0.0257,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        100,         76,          3,          3, DEFECTOS 
114.jpg,          1,         10,   123.4222,    91.9000,    36.0000,     1.7321,     1.7321,     1.7321,    41.2676,     6.9292,    35.5319,     5.0346,     5.5361,     8.2379,     0.1064,     0.7058,     0.4840,     0.0169,     0.1389,     0.0602,         90,    36.0990,     0.6083,    13.0185,    10.3333,     0.0000,     0.0000,     0.0000,        105,        182,         12,         10, DEFECTOS 
114.jpg,          1,         11,   209.3750,   209.7500,   126.1250,     5.6569,     5.6569,     5.6569,    82.4136,   -12.2251,    41.3137,     4.5944,     2.5501,     5.1007,     0.1675,     0.4056,     0.8309,     0.0109,     0.0521,     0.0485,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        112,         75,          3,          3, DEFECTOS 
114.jpg,          1,         12,   225.4444,   217.4444,   154.5556,     5.2915,     5.2915,     5.2915,    86.1411,    -6.6199,    31.9865,     3.8448,     2.9947,     5.3864,     0.1467,     0.3148,     0.8845,     0.0115,     0.0374,     0.0429,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        115,         80,          3,          3, DEFECTOS 
114.jpg,          1,         13,   202.1471,   188.4412,    73.1471,     2.8284,     2.8284,     2.8284,    75.6094,    -8.5261,    56.9294,     4.9602,     3.0583,    10.9483,     0.1480,     0.6421,     0.7927,     0.0084,     0.1407,     0.0600,         34,    21.6180,     0.9196,    10.9272,     4.2932,     0.0000,     0.0000,     0.0000,        121,         98,          6,          9, DEFECTOS 
114.jpg,          1,         14,   193.4167,   193.0000,    76.8750,     3.3166,     3.3166,     3.3166,    76.1008,   -14.4346,    56.2575,     5.5910,     3.0119,     7.9756,     0.1659,     0.6097,     0.7665,     0.0077,     0.1070,     0.0581,         24,    18.6160,     0.9414,     9.9655,     3.3617,     0.0000,     0.0000,     0.0000,        135,         86,          3,          9, DEFECTOS 
114.jpg,          1,         15,   198.6800,   195.6400,    80.0000,     3.1623,     3.1623,     3.1623,    77.3381,   -13.0363,    55.0964,     4.0176,     4.3081,    13.1132,     0.1604,     0.6031,     0.7827,     0.0089,     0.1731,     0.0450,         25,    16.5650,     0.8254,     8.0233,     4.5299,     0.0000,     0.0000,     0.0000,        137,         77,          6,          6, DEFECTOS 
114.jpg,          1,         16,   164.8571,   157.2857,    93.0000,     6.0000,     6.0000,     6.0000,    64.1087,    -6.5354,    34.3837,     6.0442,     2.7902,     7.2822,     0.1474,     0.4361,     0.6465,     0.0103,     0.0737,     0.0568,          7,     6.8310,     0.5892,     3.8791,     3.1342,     0.0000,     0.0000,     0.0000,        145,        120,          3,          3, DEFECTOS 
114.jpg,          1,         17,   183.2400,   172.0400,    96.2800,     3.1623,     3.1623,     3.1623,    69.8036,    -6.2322,    39.8770,     5.0393,     3.1928,    10.3055,     0.1437,     0.4752,     0.7186,     0.0105,     0.1132,     0.0516,         25,    19.9310,     0.9286,    10.4165,     3.8658,     0.0000,     0.0000,     0.0000,        146,         95,          4,          9, DEFECTOS 
114.jpg,          1,         18,   160.2222,   154.7778,    76.3333,     5.2915,     5.2915,     5.2915,    62.8249,    -8.8534,    41.2402,     3.8857,     1.9630,     5.6632,     0.1555,     0.5235,     0.6283,     0.0056,     0.0653,     0.0383,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        151,        125,          3,          3, DEFECTOS 
114.jpg,          1,         19,   156.2222,   159.4444,    67.4444,     5.2915,     5.2915,     5.2915,    63.7170,   -13.7099,    46.1845,     3.4977,     2.3854,     7.1339,     0.1723,     0.5784,     0.6279,     0.0071,     0.0960,     0.0367,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        156,        118,          3,          3, DEFECTOS 
114.jpg,          1,         20,   122.7059,   110.8235,    66.0588,     3.8730,     3.8730,     3.8730,    46.8206,    -1.9488,    26.3861,     5.5236,     1.8679,     6.9820,     0.1293,     0.4622,     0.4812,     0.0110,     0.1002,     0.0553,         17,    15.1590,     0.9152,     8.0900,     3.2603,     0.0000,     0.0000,     0.0000,        158,        149,          5,          6, DEFECTOS 
114.jpg,          1,         21,   177.6154,   164.9744,    69.9487,     2.6458,     2.6458,     2.6458,    67.1030,    -7.0475,    48.8763,     5.4085,     2.1550,    10.3851,     0.1467,     0.6081,     0.6965,     0.0069,     0.1387,     0.0644,         39,    23.7190,     0.9339,    12.3581,     4.4177,     0.0000,     0.0000,     0.0000,        162,         84,          8,         10, DEFECTOS 
114.jpg,          1,         22,   150.8750,   145.5000,   105.7500,     5.6569,     5.6569,     5.3852,    59.8703,    -4.4990,    21.8411,     4.0363,     0.7667,     2.4705,     0.1467,     0.2993,     0.5917,     0.0038,     0.0312,     0.0411,          8,     8.3280,     0.4108,     3.6515,     3.3292,     0.0000,     0.0000,     0.0000,        167,        116,          3,          3, DEFECTOS 
114.jpg,          1,         23,   164.5625,   135.2500,    56.7500,     2.8284,     2.8284,     2.8284,    57.7186,     2.5918,    43.9602,     6.1516,     2.4455,    11.0871,     0.1211,     0.6566,     0.6453,     0.0058,     0.1745,     0.0705,         32,    20.3940,     0.8869,     9.8046,     4.5300,     0.0000,     0.0000,     0.0000,        173,        100,          6,          8, DEFECTOS 
114.jpg,          1,         24,   128.8333,   102.7436,    49.8590,     1.7321,     1.7321,     1.7321,    44.9870,     4.1935,    32.6360,     6.0078,     3.1888,    10.3097,     0.1097,     0.6096,     0.5052,     0.0150,     0.1648,     0.0709,         78,    39.5400,     0.9127,    16.5896,     6.7807,     0.0000,     0.0000,     0.0000,        174,        135,         10,         15, DEFECTOS 
114.jpg,          1,         25,   150.2083,   127.0833,    56.8750,     3.3166,     3.3166,     3.3166,    54.0107,     0.4230,    40.1650,     5.2883,     1.8720,     6.8694,     0.1254,     0.6241,     0.5891,     0.0053,     0.1243,     0.0585,         24,    16.4740,     0.8308,     7.8678,     4.3796,     0.0000,     0.0000,     0.0000,        180,        101,          5,          7, DEFECTOS 
114.jpg,          1,         26,   144.5652,   123.6087,    64.2609,     3.3166,     3.3166,     3.3166,    52.5597,     0.4600,    34.8158,     6.1095,     2.5832,     6.7557,     0.1228,     0.5615,     0.5669,     0.0108,     0.1206,     0.0596,         23,    17.4170,     0.8470,     8.1870,     4.3516,     0.0000,     0.0000,     0.0000,        182,        121,          5,          8, DEFECTOS 
114.jpg,          2,          1,   182.4615,   185.6923,   164.7692,     4.4721,     4.4721,     4.4721,    74.5372,    -4.8460,    10.2411,     8.2812,     0.8148,     1.8255,     0.1925,     0.1143,     0.7282,     0.0021,     0.0244,     0.0871,         13,    10.7510,     0.7932,     5.6863,     3.4625,     0.0000,     0.0000,     0.0000,          2,         63,          3,          5, DEFECTOS 
114.jpg,          2,          2,    88.8864,    72.5000,    34.2381,     0.0000,     0.0000,     0.0000,    31.5750,     1.8734,    24.7309,     7.1827,     2.8964,     8.8368,     0.1156,     0.6025,     0.3486,     0.0141,     0.1481,     0.0795,        546,   132.2140,     0.9230,    46.3674,    17.8400,     0.0000,     0.0000,     0.0000,         44,        113,         48,         21, DEFECTOS 
114.jpg,          2,          3,    68.6667,    62.3333,    56.5556,     5.2915,     5.2915,     5.2915,    26.7349,     1.5748,     4.5380,     5.0532,     0.2187,     1.0234,     0.0786,     0.1794,     0.2693,     0.0056,     0.0390,     0.0463,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         93,        124,          3,          3, DEFECTOS 
114.jpg,          2,          4,    16.2593,    15.9630,    11.7778,     3.0000,     3.0000,     3.0000,     5.5953,    -0.7258,     2.3750,     5.6298,     0.7547,     2.1663,     0.1249,     0.3489,     0.0638,     0.0624,     0.2972,     0.0544,         27,    19.2610,     0.9215,     9.8718,     3.8328,     0.0000,     0.0000,     0.0000,         97,        127,          9,          4, DEFECTOS 
114.jpg,          2,          5,   169.2632,   165.5789,    95.8947,     2.6458,     2.6458,     2.6458,    66.8476,    -8.7013,    36.2015,     4.8180,     3.2475,     9.6976,     0.1565,     0.4370,     0.6645,     0.0109,     0.1173,     0.0512,         38,    22.0070,     0.7971,     9.4279,     5.6927,     0.0000,     0.0000,     0.0000,        100,         65,          7,          8, DEFECTOS 
114.jpg,          2,          6,   150.6538,   146.9231,    79.0000,     3.1623,     3.1623,     3.1623,    59.8589,    -8.2506,    35.7765,     4.8270,     2.8083,     9.8159,     0.1574,     0.4821,     0.5914,     0.0096,     0.1477,     0.0485,         26,    17.6730,     0.7213,     7.8957,     5.4690,     0.0000,     0.0000,     0.0000,        107,         74,          7,          5, DEFECTOS 
114.jpg,          2,          7,    52.2500,    51.3750,    46.1250,     5.3852,     5.3852,     5.5678,    21.2966,    -0.7660,     3.4716,     3.6162,     0.3733,     0.6532,     0.1417,     0.1204,     0.2049,     0.0096,     0.0254,     0.0307,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,        107,        121,          3,          3, DEFECTOS 
114.jpg,          2,          8,    76.0345,    69.2414,    45.3103,     3.0000,     3.0000,     3.0000,    29.3908,    -1.1843,    15.5021,     5.7927,     2.1192,     4.2163,     0.1379,     0.4089,     0.3001,     0.0281,     0.1244,     0.0603,         29,    22.3540,     0.8278,     9.4811,     5.3193,     0.0000,     0.0000,     0.0000,        114,        109,          7,          7, DEFECTOS 
114.jpg,          2,          9,   129.4167,   115.6250,    65.7917,     3.3166,     3.3166,     3.3166,    48.8705,    -1.6553,    29.1951,     4.5158,     1.1288,     7.0057,     0.1296,     0.4967,     0.5075,     0.0062,     0.1263,     0.0412,         24,    18.6160,     0.4595,     6.3246,     5.6174,     0.0000,     0.0000,     0.0000,        131,         84,          6,          5, DEFECTOS 
114.jpg,          3,          1,   174.1667,   171.1111,    71.7500,     2.6458,     2.6458,     2.6458,    68.5530,   -11.3772,    48.8493,     4.4243,     3.8679,    13.3745,     0.1600,     0.5941,     0.6865,     0.0095,     0.1842,     0.0516,         36,    20.8570,     0.7816,     8.9068,     5.5557,     0.0000,     0.0000,     0.0000,         14,         65,          7,          7, DEFECTOS 
114.jpg,          3,          2,   161.0370,   149.6296,    64.9630,     3.0000,     3.0000,     3.0000,    61.3589,    -6.4791,    44.6141,     5.4633,     3.4495,     7.1053,     0.1477,     0.6022,     0.6328,     0.0132,     0.1333,     0.0553,         27,    18.4340,     0.8080,     8.1764,     4.8176,     0.0000,     0.0000,     0.0000,         17,         76,          5,          7, DEFECTOS 
114.jpg,          3,          3,   147.8889,   153.2222,    72.4444,     5.2915,     5.2915,     5.2915,    61.3162,   -13.6960,    41.1730,     2.6384,     1.4217,     4.0061,     0.1775,     0.5276,     0.6009,     0.0027,     0.0565,     0.0286,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         25,         85,          3,          3, DEFECTOS 
114.jpg,          3,          4,   171.7500,   173.7500,   131.7500,     5.6569,     5.6569,     5.6569,    69.8683,    -7.7346,    21.4072,     3.0314,     0.8517,     2.4329,     0.1745,     0.2428,     0.6814,     0.0025,     0.0324,     0.0313,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         34,         75,          3,          3, DEFECTOS 
114.jpg,          3,          5,   117.8750,   109.1250,    91.2500,     5.1962,     5.5678,     5.6569,    46.3781,     0.2585,    11.2381,     3.4636,     0.4910,     1.3981,     0.1119,     0.2269,     0.4623,     0.0053,     0.0300,     0.0340,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         55,        107,          3,          3, DEFECTOS 
114.jpg,          3,          6,   122.8889,   109.2222,    90.4444,     5.2915,     5.2915,     5.2915,    46.8523,     2.1840,    12.4632,     4.4338,     1.4545,     1.2078,     0.0968,     0.2652,     0.4819,     0.0122,     0.0258,     0.0436,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         57,        112,          3,          3, DEFECTOS 
114.jpg,          3,          7,   147.1795,   132.5128,    42.7949,     2.6458,     2.6458,     2.6458,    55.1518,    -4.5474,    46.4764,     5.7375,     4.6592,    11.4052,     0.1433,     0.7136,     0.5787,     0.0160,     0.1947,     0.0634,         39,    24.3390,     0.9133,    11.5532,     4.7057,     0.0000,     0.0000,     0.0000,         64,        100,         11,          5, DEFECTOS 
114.jpg,          3,          8,   130.5000,   123.7308,    40.8846,     3.1623,     3.1623,     3.1623,    51.0776,    -7.5191,    42.7175,     4.6048,     5.3282,    10.3996,     0.1520,     0.6935,     0.5137,     0.0197,     0.1861,     0.0441,         26,    17.7890,     0.8321,     8.0370,     4.4578,     0.0000,     0.0000,     0.0000,         67,        107,          7,          5, DEFECTOS 
114.jpg,          3,          9,   120.4444,   122.3889,    51.1111,     3.7417,     3.7417,     3.7417,    49.8382,   -10.9393,    37.6228,     3.0249,     1.7942,     5.8791,     0.1707,     0.5853,     0.4802,     0.0035,     0.1159,     0.0297,         18,    13.3560,     0.8660,     6.9282,     3.4641,     0.0000,     0.0000,     0.0000,         91,        100,          6,          3, DEFECTOS 
114.jpg,          3,         10,   167.2500,   171.6250,   143.6250,     5.6569,     5.6569,     5.6569,    69.1633,    -6.5080,    13.9204,     4.3094,     0.7723,     1.6300,     0.1927,     0.1642,     0.6730,     0.0019,     0.0233,     0.0453,          8,     6.8310,     0.5809,     3.6515,     2.9721,     0.0000,     0.0000,     0.0000,         97,         57,          3,          3, DEFECTOS 
114.jpg,          3,         11,   132.0000,   127.2000,    66.2500,     2.4495,     2.4495,     2.4495,    52.4015,    -7.0309,    33.4361,     5.5350,     2.4299,     4.9577,     0.1552,     0.5070,     0.5205,     0.0140,     0.0969,     0.0494,         40,    26.4560,     0.8361,    11.0263,     6.0488,     0.0000,     0.0000,     0.0000,        109,         74,          7,          9, DEFECTOS 
114.jpg,          3,         12,   117.2000,   107.2800,    46.5600,     3.1623,     3.1623,     3.1623,    44.9575,    -4.2108,    34.1695,     7.6501,     1.7715,     8.7175,     0.1432,     0.6051,     0.4598,     0.0106,     0.1457,     0.0793,         25,    15.4570,     0.7969,     7.4055,     4.4741,     0.0000,     0.0000,     0.0000,        109,         95,          6,          6, DEFECTOS 
114.jpg,          3,         13,   144.0938,   140.7812,    68.5938,     2.8284,     2.8284,     2.8284,    57.4135,    -8.9066,    38.1921,     4.2023,     2.4390,     8.0313,     0.1588,     0.5268,     0.5656,     0.0085,     0.1145,     0.0476,         32,    19.0790,     0.6388,     7.9889,     6.1467,     0.0000,     0.0000,     0.0000,        113,         56,          6,          7, DEFECTOS 
114.jpg,          3,         14,   124.3333,   116.0000,    90.1111,     5.2915,     5.2915,     5.2915,    48.9006,    -1.1500,    15.4872,     4.7024,     1.3465,     4.6056,     0.1239,     0.2764,     0.4876,     0.0113,     0.0686,     0.0483,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,        118,         76,          3,          3, DEFECTOS 
114.jpg,          4,          1,    88.1008,    77.0504,    36.6218,     1.4142,     1.4142,     1.4142,    32.9213,    -1.1044,    25.0344,     5.8418,     2.1038,     6.7885,     0.1290,     0.5902,     0.3455,     0.0135,     0.1517,     0.0571,        119,    45.7920,     0.9327,    21.1093,     7.6158,     0.0000,     0.0000,     0.0000,         17,        110,         18,         13, DEFECTOS 
114.jpg,          4,          2,   169.5556,   172.1111,   156.1111,     5.2915,     5.2915,     5.2915,    69.7692,    -3.8074,     7.9115,     3.5569,     0.5303,     1.0129,     0.1931,     0.0929,     0.6749,     0.0023,     0.0105,     0.0380,          9,     7.4760,     0.0000,     3.4641,     3.4641,     0.0000,     0.0000,     0.0000,         30,         54,          3,          3, DEFECTOS 
114.jpg,          4,          3,   126.8980,   115.8061,    45.7245,     1.7321,     1.7321,     1.7321,    48.4688,    -4.5647,    38.4804,     3.6617,     2.0308,     9.2621,     0.1447,     0.6369,     0.4976,     0.0099,     0.1636,     0.0424,         98,    46.0890,     0.8666,    16.9104,     8.4397,     0.0000,     0.0000,     0.0000,         34,         83,          8,         17, DEFECTOS 
114.jpg,          4,          4,    77.4545,    71.4545,    47.4545,     4.7958,     4.7958,     4.7958,    30.2766,    -1.6542,    15.3739,     4.6556,     0.9297,     2.2044,     0.1337,     0.3952,     0.3037,     0.0093,     0.0805,     0.0442,         11,     9.4360,     0.6558,     4.7702,     3.6013,     0.0000,     0.0000,     0.0000,         36,        118,          4,          3, DEFECTOS 
114.jpg,          4,          5,   113.5556,   106.5000,    62.8889,     3.7417,     3.7417,     3.7417,    44.6765,    -3.8719,    25.2572,     4.2261,     2.1004,     7.5882,     0.1422,     0.4448,     0.4453,     0.0115,     0.1250,     0.0411,         18,    15.4570,     0.7020,     6.1061,     4.3489,     0.0000,     0.0000,     0.0000,         48,         99,          5,          5, DEFECTOS 
114.jpg,          4,          6,   153.0000,   160.6000,   100.2667,     3.7417,     3.0000,     4.1231,    64.2112,   -12.3883,    30.4543,     1.8268,     2.3901,     6.6615,     0.1876,     0.3754,     0.6298,     0.0032,     0.0825,     0.0194,         15,    11.3960,     0.8000,     5.7735,     3.4641,     0.0000,     0.0000,     0.0000,         62,         49,          3,          5, DEFECTOS 
114.jpg,          4,          7,    88.2500,    77.2500,    64.5000,     5.6569,     5.6569,     5.6569,    33.5267,     2.3087,     9.2744,     4.5099,     0.6317,     0.9932,     0.0898,     0.2737,     0.3461,     0.0042,     0.0502,     0.0415,          8,     7.4760,     0.0000,     3.6515,     3.6515,     0.0000,     0.0000,     0.0000,         62,        119,          3,          3, DEFECTOS 
114.jpg,          4,          8,   147.0882,   150.4412,    79.4118,     2.8284,     2.8284,     2.8284,    60.5647,   -11.6541,    36.4348,     4.0760,     2.8397,     9.5906,     0.1746,     0.4769,     0.5907,     0.0070,     0.1412,     0.0418,         34,    27.4240,     0.9200,    12.4476,     4.8778,     0.0000,     0.0000,     0.0000,         69,         41,         11,          6, DEFECTOS 
